filename,split,label,label_str
train_0028.npy,train,0,FRI
train_0029.npy,train,0,FRI
train_0030.npy,train,0,FRI
train_0031.npy,train,0,FRI
train_0032.npy,train,0,FRI
train_0033.npy,train,0,FRI
train_0034.npy,train,0,FRI
train_0035.npy,train,0,FRI
train_0036.npy,train,0,FRI
train_0037.npy,train,0,FRI
valid_0008.npy,valid,0,FRI
train_0038.npy,train,0,FRI
train_0039.npy,train,0,FRI
valid_0009.npy,valid,0,FRI
train_0040.npy,train,0,FRI
train_0041.npy,train,0,FRI
train_0042.npy,train,0,FRI
valid_0010.npy,valid,0,FRI
train_0043.npy,train,0,FRI
train_0044.npy,train,0,FRI
train_0045.npy,train,0,FRI
train_0046.npy,train,0,FRI
test_0030.npy,test,0,FRI
train_0047.npy,train,0,FRI
train_0048.npy,train,0,FRI
train_0049.npy,train,0,FRI
train_0050.npy,train,0,FRI
test_0031.npy,test,0,FRI
train_0051.npy,train,0,FRI
train_0052.npy,train,0,FRI
test_0032.npy,test,0,FRI
train_0053.npy,train,0,FRI
train_0054.npy,train,0,FRI
train_0055.npy,train,0,FRI
train_0056.npy,train,0,FRI
train_0057.npy,train,0,FRI
train_0058.npy,train,0,FRI
train_0059.npy,train,0,FRI
train_0060.npy,train,0,FRI
train_0061.npy,train,0,FRI
train_0062.npy,train,0,FRI
train_0063.npy,train,0,FRI
train_0064.npy,train,0,FRI
valid_0011.npy,valid,0,FRI
train_0065.npy,train,0,FRI
valid_0012.npy,valid,0,FRI
train_0066.npy,train,0,FRI
train_0067.npy,train,0,FRI
train_0068.npy,train,0,FRI
valid_0013.npy,valid,0,FRI
train_0069.npy,train,0,FRI
train_0070.npy,train,0,FRI
valid_0014.npy,valid,0,FRI
train_0071.npy,train,0,FRI
valid_0015.npy,valid,0,FRI
train_0072.npy,train,0,FRI
train_0073.npy,train,0,FRI
train_0074.npy,train,0,FRI
train_0075.npy,train,0,FRI
test_0033.npy,test,0,FRI
train_0076.npy,train,0,FRI
train_0077.npy,train,0,FRI
train_0078.npy,train,0,FRI
train_0079.npy,train,0,FRI
train_0080.npy,train,0,FRI
test_0034.npy,test,0,FRI
train_0081.npy,train,0,FRI
train_0082.npy,train,0,FRI
train_0083.npy,train,0,FRI
train_0084.npy,train,0,FRI
train_0085.npy,train,0,FRI
train_0086.npy,train,0,FRI
train_0087.npy,train,0,FRI
train_0088.npy,train,0,FRI
train_0089.npy,train,0,FRI
train_0090.npy,train,0,FRI
train_0091.npy,train,0,FRI
test_0035.npy,test,0,FRI
train_0092.npy,train,0,FRI
train_0093.npy,train,0,FRI
train_0094.npy,train,0,FRI
train_0095.npy,train,0,FRI
train_0096.npy,train,0,FRI
train_0097.npy,train,0,FRI
train_0098.npy,train,0,FRI
train_0099.npy,train,0,FRI
train_0100.npy,train,0,FRI
train_0101.npy,train,0,FRI
train_0102.npy,train,0,FRI
train_0103.npy,train,0,FRI
train_0104.npy,train,0,FRI
train_0105.npy,train,0,FRI
test_0036.npy,test,0,FRI
train_0106.npy,train,0,FRI
train_0107.npy,train,0,FRI
train_0108.npy,train,0,FRI
train_0109.npy,train,0,FRI
train_0110.npy,train,0,FRI
train_0111.npy,train,0,FRI
train_0112.npy,train,0,FRI
train_0113.npy,train,0,FRI
train_0114.npy,train,0,FRI
train_0115.npy,train,0,FRI
train_0116.npy,train,0,FRI
train_0117.npy,train,0,FRI
valid_0016.npy,valid,0,FRI
train_0118.npy,train,0,FRI
train_0119.npy,train,0,FRI
valid_0017.npy,valid,0,FRI
train_0120.npy,train,0,FRI
train_0121.npy,train,0,FRI
train_0122.npy,train,0,FRI
train_0123.npy,train,0,FRI
valid_0018.npy,valid,0,FRI
test_0037.npy,test,0,FRI
train_0124.npy,train,0,FRI
train_0125.npy,train,0,FRI
train_0126.npy,train,0,FRI
test_0038.npy,test,0,FRI
valid_0019.npy,valid,0,FRI
train_0127.npy,train,0,FRI
valid_0020.npy,valid,0,FRI
train_0128.npy,train,0,FRI
train_0129.npy,train,0,FRI
train_0130.npy,train,0,FRI
train_0131.npy,train,0,FRI
train_0132.npy,train,0,FRI
train_0133.npy,train,0,FRI
train_0134.npy,train,0,FRI
train_0135.npy,train,0,FRI
train_0136.npy,train,0,FRI
train_0137.npy,train,0,FRI
train_0138.npy,train,0,FRI
valid_0021.npy,valid,0,FRI
train_0139.npy,train,0,FRI
train_0140.npy,train,0,FRI
train_0141.npy,train,0,FRI
train_0142.npy,train,0,FRI
valid_0022.npy,valid,0,FRI
train_0143.npy,train,0,FRI
test_0039.npy,test,0,FRI
train_0144.npy,train,0,FRI
train_0145.npy,train,0,FRI
train_0146.npy,train,0,FRI
valid_0023.npy,valid,0,FRI
train_0147.npy,train,0,FRI
train_0148.npy,train,0,FRI
train_0149.npy,train,0,FRI
train_0150.npy,train,0,FRI
train_0151.npy,train,0,FRI
train_0152.npy,train,0,FRI
train_0153.npy,train,0,FRI
train_0154.npy,train,0,FRI
train_0155.npy,train,0,FRI
train_0156.npy,train,0,FRI
train_0157.npy,train,0,FRI
train_0158.npy,train,0,FRI
train_0159.npy,train,0,FRI
valid_0024.npy,valid,0,FRI
train_0160.npy,train,0,FRI
train_0161.npy,train,0,FRI
train_0162.npy,train,0,FRI
train_0163.npy,train,0,FRI
train_0164.npy,train,0,FRI
valid_0025.npy,valid,0,FRI
train_0165.npy,train,0,FRI
train_0166.npy,train,0,FRI
train_0167.npy,train,0,FRI
train_0168.npy,train,0,FRI
train_0169.npy,train,0,FRI
train_0170.npy,train,0,FRI
valid_0026.npy,valid,0,FRI
train_0171.npy,train,0,FRI
train_0172.npy,train,0,FRI
train_0173.npy,train,0,FRI
train_0174.npy,train,0,FRI
train_0175.npy,train,0,FRI
valid_0027.npy,valid,0,FRI
train_0176.npy,train,0,FRI
train_0177.npy,train,0,FRI
train_0178.npy,train,0,FRI
train_0179.npy,train,0,FRI
train_0180.npy,train,0,FRI
train_0181.npy,train,0,FRI
train_0182.npy,train,0,FRI
train_0183.npy,train,0,FRI
train_0184.npy,train,0,FRI
train_0185.npy,train,0,FRI
train_0186.npy,train,0,FRI
train_0187.npy,train,0,FRI
train_0188.npy,train,0,FRI
train_0189.npy,train,0,FRI
train_0190.npy,train,0,FRI
train_0191.npy,train,0,FRI
train_0192.npy,train,0,FRI
train_0193.npy,train,0,FRI
train_0194.npy,train,0,FRI
train_0195.npy,train,0,FRI
train_0196.npy,train,0,FRI
train_0197.npy,train,0,FRI
train_0198.npy,train,0,FRI
train_0199.npy,train,0,FRI
train_0200.npy,train,0,FRI
train_0201.npy,train,0,FRI
train_0202.npy,train,0,FRI
train_0203.npy,train,0,FRI
train_0204.npy,train,0,FRI
train_0205.npy,train,0,FRI
train_0206.npy,train,0,FRI
train_0207.npy,train,0,FRI
train_0208.npy,train,0,FRI
train_0209.npy,train,0,FRI
train_0210.npy,train,0,FRI
train_0211.npy,train,0,FRI
train_0212.npy,train,0,FRI
test_0040.npy,test,0,FRI
test_0041.npy,test,0,FRI
train_0213.npy,train,0,FRI
train_0214.npy,train,0,FRI
train_0215.npy,train,0,FRI
train_0216.npy,train,0,FRI
train_0217.npy,train,0,FRI
train_0218.npy,train,0,FRI
valid_0028.npy,valid,0,FRI
train_0219.npy,train,0,FRI
train_0220.npy,train,0,FRI
valid_0029.npy,valid,0,FRI
train_0221.npy,train,0,FRI
train_0222.npy,train,0,FRI
train_0223.npy,train,0,FRI
train_0224.npy,train,0,FRI
train_0225.npy,train,0,FRI
train_0226.npy,train,0,FRI
valid_0030.npy,valid,0,FRI
train_0227.npy,train,0,FRI
train_0228.npy,train,0,FRI
train_0229.npy,train,0,FRI
train_0230.npy,train,0,FRI
valid_0031.npy,valid,0,FRI
train_0231.npy,train,0,FRI
test_0042.npy,test,0,FRI
train_0232.npy,train,0,FRI
train_0233.npy,train,0,FRI
train_0234.npy,train,0,FRI
train_0235.npy,train,0,FRI
train_0236.npy,train,0,FRI
train_0237.npy,train,0,FRI
train_0238.npy,train,0,FRI
train_0239.npy,train,0,FRI
train_0240.npy,train,0,FRI
train_0241.npy,train,0,FRI
valid_0032.npy,valid,0,FRI
train_0242.npy,train,0,FRI
train_0243.npy,train,0,FRI
train_0244.npy,train,0,FRI
train_0245.npy,train,0,FRI
train_0246.npy,train,0,FRI
valid_0033.npy,valid,0,FRI
train_0247.npy,train,0,FRI
train_0248.npy,train,0,FRI
valid_0034.npy,valid,0,FRI
train_0249.npy,train,0,FRI
train_0250.npy,train,0,FRI
train_0251.npy,train,0,FRI
valid_0035.npy,valid,0,FRI
train_0252.npy,train,0,FRI
train_0253.npy,train,0,FRI
train_0254.npy,train,0,FRI
train_0255.npy,train,0,FRI
train_0256.npy,train,0,FRI
train_0257.npy,train,0,FRI
train_0258.npy,train,0,FRI
train_0259.npy,train,0,FRI
train_0260.npy,train,0,FRI
train_0261.npy,train,0,FRI
train_0262.npy,train,0,FRI
train_0263.npy,train,0,FRI
train_0264.npy,train,0,FRI
train_0265.npy,train,0,FRI
train_0266.npy,train,0,FRI
train_0267.npy,train,0,FRI
train_0268.npy,train,0,FRI
train_0269.npy,train,0,FRI
train_0270.npy,train,0,FRI
train_0271.npy,train,0,FRI
train_0272.npy,train,0,FRI
train_0273.npy,train,0,FRI
train_0274.npy,train,0,FRI
train_0275.npy,train,0,FRI
train_0276.npy,train,0,FRI
train_0277.npy,train,0,FRI
train_0278.npy,train,0,FRI
train_0279.npy,train,0,FRI
valid_0036.npy,valid,0,FRI
train_0280.npy,train,0,FRI
train_0281.npy,train,0,FRI
valid_0037.npy,valid,0,FRI
train_0282.npy,train,0,FRI
train_0283.npy,train,0,FRI
train_0284.npy,train,0,FRI
train_0285.npy,train,0,FRI
train_0286.npy,train,0,FRI
train_0287.npy,train,0,FRI
train_0288.npy,train,0,FRI
train_0289.npy,train,0,FRI
train_0290.npy,train,0,FRI
train_0291.npy,train,0,FRI
train_0292.npy,train,0,FRI
valid_0038.npy,valid,0,FRI
train_0293.npy,train,0,FRI
train_0294.npy,train,0,FRI
train_0295.npy,train,0,FRI
train_0296.npy,train,0,FRI
train_0297.npy,train,0,FRI
train_0298.npy,train,0,FRI
valid_0039.npy,valid,0,FRI
train_0299.npy,train,0,FRI
train_0300.npy,train,0,FRI
train_0301.npy,train,0,FRI
train_0302.npy,train,0,FRI
test_0043.npy,test,0,FRI
train_0303.npy,train,0,FRI
train_0304.npy,train,0,FRI
valid_0040.npy,valid,0,FRI
train_0305.npy,train,0,FRI
train_0306.npy,train,0,FRI
train_0307.npy,train,0,FRI
train_0308.npy,train,0,FRI
train_0309.npy,train,0,FRI
valid_0041.npy,valid,0,FRI
train_0310.npy,train,0,FRI
train_0311.npy,train,0,FRI
train_0312.npy,train,0,FRI
valid_0042.npy,valid,0,FRI
valid_0043.npy,valid,0,FRI
train_0313.npy,train,0,FRI
train_0314.npy,train,0,FRI
train_0315.npy,train,0,FRI
train_0316.npy,train,0,FRI
train_0317.npy,train,0,FRI
valid_0044.npy,valid,0,FRI
train_0318.npy,train,0,FRI
test_0044.npy,test,0,FRI
valid_0045.npy,valid,0,FRI
train_0319.npy,train,0,FRI
train_0320.npy,train,0,FRI
train_0321.npy,train,0,FRI
train_0322.npy,train,0,FRI
train_0323.npy,train,0,FRI
train_0324.npy,train,0,FRI
train_0325.npy,train,0,FRI
train_0326.npy,train,0,FRI
train_0327.npy,train,0,FRI
train_0328.npy,train,0,FRI
train_0329.npy,train,0,FRI
train_0330.npy,train,0,FRI
train_0331.npy,train,0,FRI
train_0332.npy,train,0,FRI
valid_0046.npy,valid,0,FRI
test_0045.npy,test,0,FRI
train_0333.npy,train,0,FRI
train_0334.npy,train,0,FRI
train_0335.npy,train,0,FRI
train_0336.npy,train,0,FRI
train_0337.npy,train,0,FRI
train_0338.npy,train,0,FRI
train_0339.npy,train,0,FRI
train_0340.npy,train,0,FRI
valid_0047.npy,valid,0,FRI
train_0341.npy,train,0,FRI
train_0342.npy,train,0,FRI
train_0343.npy,train,0,FRI
train_0344.npy,train,0,FRI
train_0345.npy,train,0,FRI
train_0346.npy,train,0,FRI
train_0347.npy,train,0,FRI
train_0348.npy,train,0,FRI
train_0349.npy,train,0,FRI
train_0350.npy,train,0,FRI
train_0351.npy,train,0,FRI
test_0046.npy,test,0,FRI
train_0352.npy,train,0,FRI
train_0353.npy,train,0,FRI
test_0047.npy,test,0,FRI
train_0354.npy,train,0,FRI
train_0355.npy,train,0,FRI
train_0356.npy,train,0,FRI
train_0357.npy,train,0,FRI
train_0358.npy,train,0,FRI
train_0359.npy,train,0,FRI
train_0360.npy,train,0,FRI
test_0048.npy,test,0,FRI
train_0361.npy,train,0,FRI
train_0362.npy,train,0,FRI
train_0363.npy,train,0,FRI
train_0364.npy,train,0,FRI
train_0365.npy,train,0,FRI
train_0366.npy,train,0,FRI
train_0367.npy,train,0,FRI
train_0368.npy,train,0,FRI
train_0369.npy,train,0,FRI
train_0370.npy,train,0,FRI
train_0371.npy,train,0,FRI
train_0372.npy,train,0,FRI
train_0373.npy,train,0,FRI
train_0374.npy,train,0,FRI
valid_0048.npy,valid,0,FRI
train_0375.npy,train,0,FRI
train_0376.npy,train,0,FRI
train_0377.npy,train,0,FRI
train_0378.npy,train,0,FRI
train_0379.npy,train,0,FRI
train_0380.npy,train,0,FRI
train_0381.npy,train,0,FRI
train_0382.npy,train,0,FRI
train_0383.npy,train,0,FRI
train_0384.npy,train,0,FRI
train_0385.npy,train,0,FRI
train_0386.npy,train,0,FRI
train_0387.npy,train,0,FRI
test_0049.npy,test,0,FRI
train_0388.npy,train,0,FRI
train_0389.npy,train,0,FRI
train_0390.npy,train,0,FRI
train_0391.npy,train,0,FRI
train_0392.npy,train,0,FRI
train_0393.npy,train,0,FRI
valid_0049.npy,valid,0,FRI
train_0394.npy,train,0,FRI
test_0050.npy,test,1,FRII
test_0051.npy,test,1,FRII
test_0052.npy,test,1,FRII
test_0053.npy,test,1,FRII
test_0054.npy,test,1,FRII
test_0055.npy,test,1,FRII
test_0056.npy,test,1,FRII
test_0057.npy,test,1,FRII
test_0058.npy,test,1,FRII
test_0059.npy,test,1,FRII
test_0060.npy,test,1,FRII
test_0061.npy,test,1,FRII
test_0062.npy,test,1,FRII
test_0063.npy,test,1,FRII
test_0064.npy,test,1,FRII
test_0065.npy,test,1,FRII
test_0066.npy,test,1,FRII
test_0067.npy,test,1,FRII
test_0068.npy,test,1,FRII
test_0069.npy,test,1,FRII
test_0070.npy,test,1,FRII
test_0071.npy,test,1,FRII
test_0072.npy,test,1,FRII
test_0073.npy,test,1,FRII
test_0074.npy,test,1,FRII
test_0075.npy,test,1,FRII
test_0076.npy,test,1,FRII
test_0077.npy,test,1,FRII
test_0078.npy,test,1,FRII
test_0079.npy,test,1,FRII
test_0080.npy,test,1,FRII
test_0081.npy,test,1,FRII
test_0082.npy,test,1,FRII
test_0083.npy,test,1,FRII
test_0084.npy,test,1,FRII
test_0085.npy,test,1,FRII
test_0086.npy,test,1,FRII
train_0395.npy,train,1,FRII
train_0396.npy,train,1,FRII
train_0397.npy,train,1,FRII
train_0398.npy,train,1,FRII
valid_0050.npy,valid,1,FRII
train_0399.npy,train,1,FRII
train_0400.npy,train,1,FRII
train_0401.npy,train,1,FRII
train_0402.npy,train,1,FRII
train_0403.npy,train,1,FRII
train_0404.npy,train,1,FRII
train_0405.npy,train,1,FRII
train_0406.npy,train,1,FRII
train_0407.npy,train,1,FRII
valid_0051.npy,valid,1,FRII
train_0408.npy,train,1,FRII
train_0409.npy,train,1,FRII
train_0410.npy,train,1,FRII
train_0411.npy,train,1,FRII
train_0412.npy,train,1,FRII
train_0413.npy,train,1,FRII
train_0414.npy,train,1,FRII
train_0415.npy,train,1,FRII
train_0416.npy,train,1,FRII
train_0417.npy,train,1,FRII
train_0418.npy,train,1,FRII
train_0419.npy,train,1,FRII
train_0420.npy,train,1,FRII
valid_0052.npy,valid,1,FRII
train_0421.npy,train,1,FRII
train_0422.npy,train,1,FRII
train_0423.npy,train,1,FRII
train_0424.npy,train,1,FRII
train_0425.npy,train,1,FRII
train_0426.npy,train,1,FRII
train_0427.npy,train,1,FRII
train_0428.npy,train,1,FRII
train_0429.npy,train,1,FRII
train_0430.npy,train,1,FRII
train_0431.npy,train,1,FRII
train_0432.npy,train,1,FRII
train_0433.npy,train,1,FRII
train_0434.npy,train,1,FRII
train_0435.npy,train,1,FRII
train_0436.npy,train,1,FRII
train_0437.npy,train,1,FRII
train_0438.npy,train,1,FRII
valid_0053.npy,valid,1,FRII
train_0439.npy,train,1,FRII
train_0440.npy,train,1,FRII
valid_0054.npy,valid,1,FRII
train_0441.npy,train,1,FRII
valid_0055.npy,valid,1,FRII
train_0442.npy,train,1,FRII
train_0443.npy,train,1,FRII
train_0444.npy,train,1,FRII
train_0445.npy,train,1,FRII
train_0446.npy,train,1,FRII
train_0447.npy,train,1,FRII
train_0448.npy,train,1,FRII
train_0449.npy,train,1,FRII
train_0450.npy,train,1,FRII
train_0451.npy,train,1,FRII
train_0452.npy,train,1,FRII
train_0453.npy,train,1,FRII
train_0454.npy,train,1,FRII
train_0455.npy,train,1,FRII
train_0456.npy,train,1,FRII
train_0457.npy,train,1,FRII
train_0458.npy,train,1,FRII
train_0459.npy,train,1,FRII
train_0460.npy,train,1,FRII
train_0461.npy,train,1,FRII
train_0462.npy,train,1,FRII
train_0463.npy,train,1,FRII
train_0464.npy,train,1,FRII
train_0465.npy,train,1,FRII
train_0466.npy,train,1,FRII
train_0467.npy,train,1,FRII
train_0468.npy,train,1,FRII
train_0469.npy,train,1,FRII
train_0470.npy,train,1,FRII
train_0471.npy,train,1,FRII
train_0472.npy,train,1,FRII
train_0473.npy,train,1,FRII
train_0474.npy,train,1,FRII
train_0475.npy,train,1,FRII
train_0476.npy,train,1,FRII
train_0477.npy,train,1,FRII
train_0478.npy,train,1,FRII
train_0479.npy,train,1,FRII
train_0480.npy,train,1,FRII
train_0481.npy,train,1,FRII
train_0482.npy,train,1,FRII
train_0483.npy,train,1,FRII
train_0484.npy,train,1,FRII
train_0485.npy,train,1,FRII
train_0486.npy,train,1,FRII
valid_0056.npy,valid,1,FRII
train_0487.npy,train,1,FRII
train_0488.npy,train,1,FRII
valid_0057.npy,valid,1,FRII
train_0489.npy,train,1,FRII
train_0490.npy,train,1,FRII
train_0491.npy,train,1,FRII
train_0492.npy,train,1,FRII
train_0493.npy,train,1,FRII
train_0494.npy,train,1,FRII
train_0495.npy,train,1,FRII
train_0496.npy,train,1,FRII
train_0497.npy,train,1,FRII
train_0498.npy,train,1,FRII
train_0499.npy,train,1,FRII
valid_0058.npy,valid,1,FRII
train_0500.npy,train,1,FRII
train_0501.npy,train,1,FRII
train_0502.npy,train,1,FRII
train_0503.npy,train,1,FRII
train_0504.npy,train,1,FRII
train_0505.npy,train,1,FRII
train_0506.npy,train,1,FRII
train_0507.npy,train,1,FRII
train_0508.npy,train,1,FRII
test_0087.npy,test,1,FRII
train_0509.npy,train,1,FRII
train_0510.npy,train,1,FRII
valid_0059.npy,valid,1,FRII
train_0511.npy,train,1,FRII
train_0512.npy,train,1,FRII
train_0513.npy,train,1,FRII
train_0514.npy,train,1,FRII
train_0515.npy,train,1,FRII
train_0516.npy,train,1,FRII
train_0517.npy,train,1,FRII
train_0518.npy,train,1,FRII
train_0519.npy,train,1,FRII
train_0520.npy,train,1,FRII
train_0521.npy,train,1,FRII
train_0522.npy,train,1,FRII
train_0523.npy,train,1,FRII
train_0524.npy,train,1,FRII
train_0525.npy,train,1,FRII
train_0526.npy,train,1,FRII
train_0527.npy,train,1,FRII
train_0528.npy,train,1,FRII
train_0529.npy,train,1,FRII
train_0530.npy,train,1,FRII
train_0531.npy,train,1,FRII
test_0088.npy,test,1,FRII
train_0532.npy,train,1,FRII
train_0533.npy,train,1,FRII
train_0534.npy,train,1,FRII
train_0535.npy,train,1,FRII
train_0536.npy,train,1,FRII
train_0537.npy,train,1,FRII
train_0538.npy,train,1,FRII
train_0539.npy,train,1,FRII
train_0540.npy,train,1,FRII
train_0541.npy,train,1,FRII
train_0542.npy,train,1,FRII
train_0543.npy,train,1,FRII
train_0544.npy,train,1,FRII
train_0545.npy,train,1,FRII
train_0546.npy,train,1,FRII
train_0547.npy,train,1,FRII
train_0548.npy,train,1,FRII
train_0549.npy,train,1,FRII
train_0550.npy,train,1,FRII
train_0551.npy,train,1,FRII
train_0552.npy,train,1,FRII
train_0553.npy,train,1,FRII
train_0554.npy,train,1,FRII
train_0555.npy,train,1,FRII
train_0556.npy,train,1,FRII
valid_0060.npy,valid,1,FRII
train_0557.npy,train,1,FRII
train_0558.npy,train,1,FRII
train_0559.npy,train,1,FRII
train_0560.npy,train,1,FRII
train_0561.npy,train,1,FRII
train_0562.npy,train,1,FRII
train_0563.npy,train,1,FRII
train_0564.npy,train,1,FRII
train_0565.npy,train,1,FRII
train_0566.npy,train,1,FRII
train_0567.npy,train,1,FRII
train_0568.npy,train,1,FRII
train_0569.npy,train,1,FRII
train_0570.npy,train,1,FRII
test_0089.npy,test,1,FRII
train_0571.npy,train,1,FRII
train_0572.npy,train,1,FRII
train_0573.npy,train,1,FRII
train_0574.npy,train,1,FRII
valid_0061.npy,valid,1,FRII
train_0575.npy,train,1,FRII
test_0090.npy,test,1,FRII
train_0576.npy,train,1,FRII
valid_0062.npy,valid,1,FRII
train_0577.npy,train,1,FRII
train_0578.npy,train,1,FRII
train_0579.npy,train,1,FRII
train_0580.npy,train,1,FRII
train_0581.npy,train,1,FRII
train_0582.npy,train,1,FRII
train_0583.npy,train,1,FRII
train_0584.npy,train,1,FRII
train_0585.npy,train,1,FRII
train_0586.npy,train,1,FRII
train_0587.npy,train,1,FRII
train_0588.npy,train,1,FRII
train_0589.npy,train,1,FRII
train_0590.npy,train,1,FRII
train_0591.npy,train,1,FRII
train_0592.npy,train,1,FRII
train_0593.npy,train,1,FRII
valid_0063.npy,valid,1,FRII
train_0594.npy,train,1,FRII
train_0595.npy,train,1,FRII
train_0596.npy,train,1,FRII
train_0597.npy,train,1,FRII
train_0598.npy,train,1,FRII
train_0599.npy,train,1,FRII
train_0600.npy,train,1,FRII
train_0601.npy,train,1,FRII
train_0602.npy,train,1,FRII
train_0603.npy,train,1,FRII
train_0604.npy,train,1,FRII
train_0605.npy,train,1,FRII
train_0606.npy,train,1,FRII
train_0607.npy,train,1,FRII
train_0608.npy,train,1,FRII
train_0609.npy,train,1,FRII
train_0610.npy,train,1,FRII
train_0611.npy,train,1,FRII
train_0612.npy,train,1,FRII
valid_0064.npy,valid,1,FRII
valid_0065.npy,valid,1,FRII
test_0091.npy,test,1,FRII
train_0613.npy,train,1,FRII
valid_0066.npy,valid,1,FRII
train_0614.npy,train,1,FRII
train_0615.npy,train,1,FRII
valid_0067.npy,valid,1,FRII
train_0616.npy,train,1,FRII
train_0617.npy,train,1,FRII
train_0618.npy,train,1,FRII
train_0619.npy,train,1,FRII
train_0620.npy,train,1,FRII
test_0092.npy,test,1,FRII
train_0621.npy,train,1,FRII
valid_0068.npy,valid,1,FRII
train_0622.npy,train,1,FRII
train_0623.npy,train,1,FRII
train_0624.npy,train,1,FRII
train_0625.npy,train,1,FRII
train_0626.npy,train,1,FRII
train_0627.npy,train,1,FRII
train_0628.npy,train,1,FRII
valid_0069.npy,valid,1,FRII
train_0629.npy,train,1,FRII
train_0630.npy,train,1,FRII
train_0631.npy,train,1,FRII
train_0632.npy,train,1,FRII
train_0633.npy,train,1,FRII
train_0634.npy,train,1,FRII
train_0635.npy,train,1,FRII
train_0636.npy,train,1,FRII
train_0637.npy,train,1,FRII
train_0638.npy,train,1,FRII
train_0639.npy,train,1,FRII
train_0640.npy,train,1,FRII
train_0641.npy,train,1,FRII
train_0642.npy,train,1,FRII
train_0643.npy,train,1,FRII
train_0644.npy,train,1,FRII
train_0645.npy,train,1,FRII
train_0646.npy,train,1,FRII
train_0647.npy,train,1,FRII
train_0648.npy,train,1,FRII
train_0649.npy,train,1,FRII
train_0650.npy,train,1,FRII
train_0651.npy,train,1,FRII
train_0652.npy,train,1,FRII
valid_0070.npy,valid,1,FRII
train_0653.npy,train,1,FRII
train_0654.npy,train,1,FRII
valid_0071.npy,valid,1,FRII
train_0655.npy,train,1,FRII
train_0656.npy,train,1,FRII
train_0657.npy,train,1,FRII
valid_0072.npy,valid,1,FRII
train_0658.npy,train,1,FRII
train_0659.npy,train,1,FRII
train_0660.npy,train,1,FRII
train_0661.npy,train,1,FRII
train_0662.npy,train,1,FRII
train_0663.npy,train,1,FRII
train_0664.npy,train,1,FRII
train_0665.npy,train,1,FRII
train_0666.npy,train,1,FRII
train_0667.npy,train,1,FRII
train_0668.npy,train,1,FRII
train_0669.npy,train,1,FRII
train_0670.npy,train,1,FRII
valid_0073.npy,valid,1,FRII
train_0671.npy,train,1,FRII
train_0672.npy,train,1,FRII
train_0673.npy,train,1,FRII
train_0674.npy,train,1,FRII
train_0675.npy,train,1,FRII
train_0676.npy,train,1,FRII
train_0677.npy,train,1,FRII
train_0678.npy,train,1,FRII
train_0679.npy,train,1,FRII
train_0680.npy,train,1,FRII
train_0681.npy,train,1,FRII
train_0682.npy,train,1,FRII
train_0683.npy,train,1,FRII
train_0684.npy,train,1,FRII
train_0685.npy,train,1,FRII
train_0686.npy,train,1,FRII
train_0687.npy,train,1,FRII
train_0688.npy,train,1,FRII
train_0689.npy,train,1,FRII
train_0690.npy,train,1,FRII
train_0691.npy,train,1,FRII
train_0692.npy,train,1,FRII
train_0693.npy,train,1,FRII
train_0694.npy,train,1,FRII
train_0695.npy,train,1,FRII
train_0696.npy,train,1,FRII
